Division	SeqNumber	ID1	ID2	NoSites	dn	ds	dnds
Urodele	16969	Axolotl_contig_8252470_O	Notophthalmus_contig_34078_O	186	0.09172345	0.84515847	0.108528108343989
Urodele	16970	Axolotl_contig_8266177_O	Notophthalmus_contig_5256_O	265	0.08384791	1.11686381	0.0750744264871471
Urodele	16971	Notophthalmus_contig_400_O	Axolotl_contig_8248263_O	481	0.03593502	0.95680978	0.0375571202877964
Urodele	16972	Notophthalmus_contig_7772_O	Axolotl_contig_8253180_O	289	0.17520114	0.94447649	0.185500795260663
Urodele	16973	Notophthalmus_viridescens_n_69_O	Ambystoma_mexicanum_n_122_O	140	0.01739667	0.51861350	0.0335445760667626
Urodele	16974	Notophthalmus_contig_8953_O	Axolotl_contig_8257434_O	247	0.01414719	0.43323908	0.0326544641355992
Urodele	16975	Notophthalmus_contig_40076_O	Axolotl_contig_8254628_O	182	0.05246040	0.25730197	0.203886507359427
Urodele	16976	Notophthalmus_contig_5254_O	Axolotl_contig_8297109_O	150	0.04707427	1.00528849	0.046826627846898
Urodele	16977	Axolotl_contig_8283523_O	Notophthalmus_contig_17469_O	145	0.01518655	0.00982815	1.54520942395059
Urodele	16978	Axolotl_contig_8250125_O	Notophthalmus_contig_51990_O	261	0.01199512	0.75942311	0.0157950421076862
Urodele	16979	Axolotl_contig_8247988_O	Notophthalmus_contig_2098_O	296	0.13325414	0.87801348	0.15176776101433
Urodele	16980	Axolotl_contig_8255253_O	Notophthalmus_contig_6341_O	420	0.10624916	0.71562075	0.14847132367249
Urodele	16981	Axolotl_contig_8257209_O	Notophthalmus_contig_55244_O	381	0.19466458	0.78014059	0.24952499907741
Urodele	16982	Notophthalmus_contig_42320_O	Axolotl_contig_8266843_O	454	0.15310634	0.85674485	0.178707044460203
Urodele	16983	Axolotl_contig_8248635_O	Notophthalmus_contig_19427_O	388	0.06123454	0.62037455	0.0987057576749401
Urodele	16984	Notophthalmus_contig_8863_O	Axolotl_contig_8250559_O	161	0.06516603	0.55678059	0.117040771841562
Urodele	16985	Axolotl_contig_8262424_O	Notophthalmus_contig_4149_O	969	0.17163170	0.82952216	0.206904297770659
Urodele	16986	Axolotl_contig_8269521_O	Notophthalmus_contig_8219_O	370	0.03695851	0.85141893	0.0434081375193291
Urodele	16987	Axolotl_contig_8264806_O	Notophthalmus_contig_4416_O	267	0.19488369	0.85723639	0.227339497335152
Urodele	16988	Axolotl_contig_8250227_O	Notophthalmus_contig_52477_O	244	0.00359929	0.96499839	0.00372984041973376
Urodele	16989	Notophthalmus_contig_3745_O	Axolotl_contig_8256647_O	1014	0.11522348	0.76427842	0.150761132310919
Urodele	16990	Axolotl_contig_8330396_O	Notophthalmus_contig_51603_O	117	0.09523738	0.77065811	0.123579287318471
Urodele	16991	Notophthalmus_contig_12354_O	Axolotl_contig_8258163_O	885	0.11325120	0.68288485	0.165842308553192
Urodele	16992	Axolotl_contig_8245586_O	Notophthalmus_contig_15669_O	392	0.00946415	0.80061268	0.0118211342843084
Urodele	16993	Axolotl_contig_8245933_O	Notophthalmus_contig_8487_O	234	0.13305916	0.46115985	0.288531536299181
Urodele	16994	Notophthalmus_contig_56449_O	Axolotl_contig_8253816_O	196	0.05604741	0.78763250	0.071159341444138
Urodele	16995	Notophthalmus_contig_2675_O	Axolotl_contig_8253444_O	586	0.02813181	0.85916192	0.0327433157186482
Urodele	16996	Notophthalmus_contig_7459_O	Ambystoma_mexicanum_n_2562_O	178	0.07824822	0.66019505	0.118522881987679
Urodele	16997	Axolotl_contig_8268527_O	Notophthalmus_contig_17626_O	283	0.07847085	0.69782382	0.11245080455981
Urodele	16998	Axolotl_contig_8245059_O	Notophthalmus_contig_209_O	128	0.00338410	0.39555573	0.00855530521577832
Urodele	16999	Notophthalmus_contig_36839_O	Axolotl_contig_8249317_O	420	0.08197250	0.79752667	0.102783396572807
Urodele	17000	Axolotl_contig_8251152_O	Notophthalmus_contig_3420_O	1147	0.10116118	0.81698921	0.123821929055832
Urodele	17001	Axolotl_contig_8260127_O	Notophthalmus_contig_43281_O	256	0.17040284	0.80979513	0.210427099012067
Urodele	17002	Notophthalmus_contig_21652_O	Axolotl_contig_8252354_O	223	0.03732490	0.84363506	0.0442429455219654
Urodele	17003	Axolotl_contig_8252881_O	Notophthalmus_contig_10314_O	722	0.12861295	0.70603954	0.182161115225926
Urodele	17004	Axolotl_contig_8255734_O	Notophthalmus_contig_3303_O	320	0.08285760	0.96899524	0.0855087791762527
Urodele	17005	Notophthalmus_contig_45184_O	Axolotl_contig_8283522_O	1034	0.06492506	0.98656995	0.0658088765018639
Urodele	17006	Axolotl_contig_8266353_O	Notophthalmus_contig_39945_O	332	0.00724405	0.58334152	0.0124181971480446
Urodele	17008	Axolotl_contig_8251320_O	Notophthalmus_contig_11573_O	481	0.16046079	0.91773404	0.174844544286491
Urodele	17009	Axolotl_contig_8263663_O	Notophthalmus_contig_11797_O	1140	0.06775380	0.96514811	0.070200417218866
Urodele	17010	Axolotl_contig_8258809_O	Notophthalmus_contig_34598_O	772	0.14214323	0.89136412	0.159467076148409
Urodele	17011	Axolotl_contig_8262929_O	Notophthalmus_contig_53620_O	540	0.11001523	0.82674732	0.133069956610201
Urodele	17012	Notophthalmus_contig_5922_O	Axolotl_contig_8251466_O	478	0.16291832	1.14724068	0.142008841597214
Urodele	17013	Axolotl_contig_8320267_O	Notophthalmus_contig_9908_O	464	0.12951495	0.81389195	0.15913039808294
Urodele	17014	Axolotl_contig_8283331_O	Notophthalmus_contig_4484_O	253	0.09487612	0.93254694	0.101738707115376
Urodele	17015	Axolotl_contig_8258899_O	Notophthalmus_contig_782_O	329	0.05137235	1.11482595	0.0460810496921066
Urodele	17016	Axolotl_contig_8257579_O	Notophthalmus_contig_6023_O	486	0.18442512	0.91936453	0.200600647492894
Urodele	17017	Axolotl_contig_8300477_O	Notophthalmus_contig_4809_O	250	0.03223493	0.85514874	0.0376951148872651
Urodele	17018	Axolotl_contig_8248284_O	Notophthalmus_contig_51816_O	163	0.09854896	1.09651072	0.0898750538435229
Urodele	17019	Notophthalmus_contig_5810_O	Axolotl_contig_8279294_O	1159	0.11099535	0.90301585	0.122916281037592
Urodele	17020	Notophthalmus_contig_11154_O	Axolotl_contig_8249309_O	72	0.13766958	0.79684783	0.172767716516214
Urodele	17021	Ambystoma_mexicanum_n_2321_O	Notophthalmus_contig_5970_O	160	0.12716948	1.22881909	0.103489180006147
Urodele	17022	Notophthalmus_contig_10078_O	Axolotl_contig_8274402_O	611	0.02181842	0.59061990	0.036941559199072
Urodele	17023	Notophthalmus_contig_53210_O	Axolotl_contig_8301582_O	82	0.52625117	2.25213731	0.233667444548485
Urodele	17024	Axolotl_contig_8257881_O	Notophthalmus_contig_3495_O	879	0.08277256	0.82104790	0.100813314302369
Urodele	17025	Axolotl_contig_8248087_O	Notophthalmus_contig_18827_O	371	0.01644545	0.73265555	0.0224463596843019
Urodele	17026	Notophthalmus_contig_10019_O	Axolotl_contig_8272099_O	320	0.12504977	0.81659590	0.153135437001337
Urodele	17027	Notophthalmus_contig_496_O	Axolotl_contig_8246001_O	140	0.02834983	0.95066421	0.0298210763609161
Urodele	17028	Notophthalmus_contig_9731_O	Ambystoma_mexicanum_n_2219_O	305	0.16195740	0.83063942	0.194979188442562
Urodele	17029	Axolotl_contig_8246769_O	Notophthalmus_contig_6904_O	117	0.03762544	0.53433029	0.070416071677314
Urodele	17030	Axolotl_contig_8268038_O	Notophthalmus_contig_6174_O	508	0.03494404	0.83183241	0.0420085098631827
Urodele	17031	Axolotl_contig_8257655_O	Notophthalmus_contig_44295_O	120	0.12448885	0.91392870	0.136212868684395
Urodele	17032	Notophthalmus_contig_6645_O	Axolotl_contig_8265815_O	107	0.20109481	1.06129241	0.189481059230415
Urodele	17033	Notophthalmus_contig_53745_O	Axolotl_contig_8264441_O	114	0.04312095	0.57701534	0.0747310288145892
Urodele	17034	Axolotl_contig_8249530_O	Notophthalmus_contig_42938_O	222	0.20391190	0.79664090	0.255964638521572
Urodele	17035	Axolotl_contig_8267943_O	Notophthalmus_contig_10864_O	85	0.34050112	2.16777882	0.157073736886128
Urodele	17036	Axolotl_contig_8245094_O	Notophthalmus_contig_2499_O	180	0.02076257	0.80128995	0.0259114319354686
Urodele	17037	Axolotl_contig_8259471_O	Notophthalmus_contig_44700_O	92	0.07067015	0.73288637	0.0964271582783017
Urodele	17038	Axolotl_contig_8248907_O	Notophthalmus_contig_50091_O	542	0.04790431	0.63644323	0.0752687871312576
Urodele	17039	Axolotl_contig_8258114_O	Notophthalmus_contig_10442_O	357	0.08891521	0.98354741	0.0904025663592566
Urodele	17040	Notophthalmus_contig_2234_O	Axolotl_contig_8261776_O	174	0.04199597	0.79090981	0.0530983045968288
Urodele	17041	Notophthalmus_contig_55467_O	Axolotl_contig_8258871_O	1533	0.17809455	0.93266251	0.190952834589652
Urodele	17042	Axolotl_contig_8263698_O	Notophthalmus_contig_5899_O	725	0.06959545	0.73175353	0.0951077748815233
Urodele	17043	Notophthalmus_contig_1001_O	Axolotl_contig_8253850_O	117	0.06649923	0.54664895	0.121648875388858
Urodele	17044	Axolotl_contig_8251047_O	Notophthalmus_contig_6700_O	507	0.08660626	0.60974666	0.142036464783587
Urodele	17045	Axolotl_contig_8260278_O	Notophthalmus_contig_41595_O	267	0.07583657	0.93516822	0.0810940410271855
Urodele	17046	Notophthalmus_contig_1068_O	Axolotl_contig_8248571_O	1242	0.13599874	0.95051176	0.143079492251627
Urodele	17047	Axolotl_contig_8247492_O	Notophthalmus_contig_46597_O	185	0.08573762	1.10110904	0.0778647862159046
Urodele	17048	Notophthalmus_contig_17701_O	Ambystoma_mexicanum_n_442_O	171	0.02061100	0.47420735	0.0434641091075455
Urodele	17049	Axolotl_contig_8265370_O	Notophthalmus_contig_22038_O	89	0.12332662	0.57492179	0.214510255386215
Urodele	17050	Notophthalmus_contig_3318_O	Axolotl_contig_8261002_O	93	0.03833170	0.80307179	0.047731349148748
Urodele	17051	Axolotl_contig_8254634_O	Notophthalmus_contig_56442_O	474	0.04877133	0.65337559	0.0746451669551965
Urodele	17052	Notophthalmus_contig_50890_O	Axolotl_contig_8256184_O	197	0.22860615	1.00741989	0.226922410674262
Urodele	17053	Notophthalmus_contig_51149_O	Axolotl_contig_8246754_O	344	0.02469091	0.94245564	0.0261984850554876
Urodele	17054	Ambystoma_mexicanum_n_881_O	Notophthalmus_contig_7240_O	197	0.02042486	0.93181799	0.0219193664634013
Urodele	17055	Axolotl_contig_8248288_O	Notophthalmus_contig_2247_O	393	0.11753499	0.73188650	0.160591826738162
Urodele	17056	Notophthalmus_contig_9110_O	Axolotl_contig_8257251_O	806	0.09785100	0.68729376	0.14237143663286
Urodele	17057	Axolotl_contig_8251164_O	Notophthalmus_contig_3172_O	202	0.11370507	0.91108444	0.124801900908329
Urodele	17059	Notophthalmus_contig_56611_O	Axolotl_contig_8261242_O	376	0.07827659	0.65802449	0.118956955538235
Urodele	17060	Notophthalmus_contig_3944_O	Axolotl_contig_8282540_O	713	0.32629934	1.05474551	0.309363099350857
Urodele	17061	Axolotl_contig_8276403_O	Notophthalmus_contig_10859_O	875	0.15181154	0.94679512	0.160342545914263
Urodele	17062	Axolotl_contig_8257659_O	Notophthalmus_contig_41013_O	528	0.10891159	0.56399249	0.193108227380829
Urodele	17063	Axolotl_contig_8282519_O	Notophthalmus_contig_5715_O	186	0.16416712	0.80209455	0.204673027637452
Urodele	17064	Notophthalmus_contig_34425_O	Axolotl_contig_8245286_O	746	0.10144783	0.63246595	0.160400461084111
Urodele	17065	Notophthalmus_contig_54095_O	Axolotl_contig_8252815_O	303	0.04323751	0.91862250	0.0470677672275608
Urodele	17066	Notophthalmus_contig_50729_O	Axolotl_contig_8246734_O	690	0.10328901	0.89694780	0.115156099385048
Urodele	17067	Notophthalmus_contig_6606_O	Axolotl_contig_8245425_O	377	0.03937064	0.48872967	0.0805570899757324
Urodele	17068	Ambystoma_mexicanum_n_2883_O	Notophthalmus_contig_7808_O	267	0.01959295	0.60560520	0.0323526779492646
Urodele	17069	Axolotl_contig_8252752_O	Notophthalmus_contig_1051_O	369	0.32382995	1.00994295	0.320641824372357
Urodele	17070	Notophthalmus_contig_34318_O	Axolotl_contig_8259772_O	229	0.18026720	1.16442265	0.154812515885018
Urodele	17071	Notophthalmus_contig_31900_O	Axolotl_contig_8275485_O	139	0.02473176	0.89218805	0.0277203443825548
Urodele	17072	Axolotl_contig_8328921_O	Notophthalmus_contig_8451_O	176	0.05637716	0.39022828	0.144472256085592
Urodele	17073	Axolotl_contig_8260433_O	Notophthalmus_contig_9379_O	754	0.15657057	0.74824321	0.209250906533452
Urodele	17074	Notophthalmus_contig_57063_O	Axolotl_contig_8271188_O	203	0.05976113	1.65131210	0.0361900878701246
Urodele	17075	Axolotl_contig_8251132_O	Notophthalmus_contig_3552_O	342	0.24024276	1.08710861	0.220992417675728
Urodele	17076	Notophthalmus_contig_35434_O	Axolotl_contig_8256654_O	721	0.43234175	1.95781434	0.220828778892283
Urodele	17077	Axolotl_contig_8255841_O	Notophthalmus_contig_8224_O	1987	0.10965713	0.79491986	0.137947402647608
Urodele	17078	Axolotl_contig_8245556_O	Notophthalmus_contig_52341_O	432	0.12134510	0.95448325	0.127131722845844
Urodele	17079	Axolotl_contig_8246839_O	Notophthalmus_contig_1413_O	312	0.03043947	0.85055775	0.0357876581572503
Urodele	17080	Notophthalmus_contig_54895_O	Axolotl_contig_8288983_O	728	0.06992503	0.89786596	0.0778791413364195
Urodele	17081	Axolotl_contig_8247187_O	Notophthalmus_contig_1248_O	583	0.05163301	0.80432127	0.0641945102359409
Urodele	17082	Ambystoma_mexicanum_n_2164_O	Notophthalmus_contig_28047_O	178	0.02370802	0.77577751	0.0305603342380988
Urodele	17083	Notophthalmus_contig_10453_O	Axolotl_contig_8246896_O	446	0.07814307	0.81114778	0.0963364160350658
Urodele	17084	Axolotl_contig_8260381_O	Notophthalmus_contig_6595_O	304	0.03406854	0.47149731	0.0722560644089359
Urodele	17085	Axolotl_contig_8279109_O	Notophthalmus_contig_10113_O	111	0.12505262	1.32180544	0.0946074332997147
Urodele	17086	Notophthalmus_contig_6073_O	Axolotl_contig_8252401_O	643	0.03789772	0.62551895	0.0605860461941241
Urodele	17087	Axolotl_contig_8246163_O	Notophthalmus_contig_15038_O	119	0.04835706	0.77429886	0.0624527072143694
Urodele	17088	Axolotl_contig_8263725_O	Notophthalmus_contig_2785_O	541	0.15603016	0.86066488	0.18129026015329
Urodele	17089	Axolotl_contig_8330003_O	Notophthalmus_contig_47553_O	101	0.13495758	0.46397808	0.290870594576364
Urodele	17090	Axolotl_contig_8264823_O	Notophthalmus_contig_58401_O	483	0.03780399	0.86039722	0.0439378337368408
Urodele	17091	Axolotl_contig_8252302_O	Notophthalmus_contig_35229_O	385	0.04310813	0.68666550	0.0627789367603294
Urodele	17092	Axolotl_contig_8252303_O	Notophthalmus_contig_19132_O	714	0.02433986	0.93908726	0.0259186350797688
Urodele	17093	Axolotl_contig_8247705_O	Notophthalmus_viridescens_n_350_O	149	0.03688966	0.50190658	0.0734990563383329
Urodele	17094	Notophthalmus_contig_48643_O	Axolotl_contig_8246708_O	924	0.07879557	0.95627373	0.0823985513018328
Urodele	17096	Axolotl_contig_8254596_O	Notophthalmus_contig_35896_O	242	0.03412299	0.67797769	0.0503305499624921
Urodele	17097	Axolotl_contig_8328767_O	Notophthalmus_contig_42581_O	262	0.14754620	0.88201110	0.167283835770321
Urodele	17098	Axolotl_contig_8246323_O	Notophthalmus_contig_4942_O	429	0.02188636	0.90434461	0.0242013495275877
Urodele	17099	Ambystoma_mexicanum_n_2869_O	Notophthalmus_contig_35357_O	192	0.11436451	0.78524094	0.145642571820058
Urodele	17100	Notophthalmus_contig_4892_O	Axolotl_contig_8249704_O	409	0.07140220	0.75742914	0.0942691483984891
Urodele	17101	Notophthalmus_contig_2142_O	Axolotl_contig_8248290_O	814	0.09882789	0.75831141	0.130326260025548
Urodele	17102	Notophthalmus_contig_41272_O	Axolotl_contig_8245911_O	657	0.12664716	0.84102928	0.150585910635596
Urodele	17103	Notophthalmus_contig_48126_O	Axolotl_contig_8249090_O	350	0.10274532	0.73957914	0.138924037257189
Urodele	17104	Axolotl_contig_8253062_O	Notophthalmus_contig_17433_O	127	0.15635868	0.95987211	0.162895325711672
Urodele	17105	Axolotl_contig_8259525_O	Notophthalmus_contig_42026_O	480	0.06332327	1.33669769	0.0473729179557421
Urodele	17106	Axolotl_contig_8270389_O	Notophthalmus_contig_57671_O	237	0.02684421	0.82326541	0.0326069936546952
Urodele	17107	Axolotl_contig_8274576_O	Notophthalmus_contig_2897_O	505	0.11422901	0.80621499	0.141685544695714
Urodele	17108	Axolotl_contig_8257950_O	Notophthalmus_contig_45717_O	259	0.03654079	0.79717065	0.0458381025442921
Urodele	17109	Axolotl_contig_8263379_O	Notophthalmus_contig_50196_O	384	0.17163720	1.31231707	0.13078942880778
Urodele	17110	Notophthalmus_contig_6664_O	Axolotl_contig_8245119_O	133	0.10467054	0.69866865	0.149814278914619
Urodele	17111	Notophthalmus_contig_2773_O	Axolotl_contig_8248122_O	1944	0.12370622	0.80328785	0.153999864432158
Urodele	17112	Notophthalmus_contig_3628_O	Axolotl_contig_8277152_O	465	0.09222241	0.75167376	0.122689409831201
Urodele	17113	Axolotl_contig_8247291_O	Notophthalmus_contig_2506_O	419	0.08446917	1.34401479	0.0628483932085301
Urodele	17114	Axolotl_contig_8250945_O	Notophthalmus_contig_1870_O	274	0.10721718	0.66716379	0.160705933995608
Urodele	17115	Notophthalmus_contig_6477_O	Axolotl_contig_8248336_O	731	0.08296375	0.71044024	0.116777943208848
Urodele	17116	Notophthalmus_contig_29368_O	Axolotl_contig_8252710_O	500	0.41444253	1.05327404	0.393480247552669
Urodele	17117	Notophthalmus_contig_11670_O	Axolotl_contig_8264902_O	197	0.12698873	1.27831839	0.0993404546108423
Urodele	17118	Axolotl_contig_8256557_O	Notophthalmus_contig_4165_O	404	0.05330149	0.93321673	0.057115874894356
Urodele	17119	Axolotl_contig_8278300_O	Notophthalmus_contig_7794_O	612	0.23644030	1.05906465	0.223253887286295
Urodele	17120	Axolotl_contig_8263046_O	Notophthalmus_contig_3609_O	256	0.08610397	0.95897518	0.0897874854279336
Urodele	17121	Notophthalmus_contig_11225_O	Axolotl_contig_8266110_O	271	0.04167739	0.71067902	0.0586444637130276
Urodele	17122	Axolotl_contig_8251324_O	Notophthalmus_contig_26376_O	222	0.14427892	0.87929884	0.164084055882526
Urodele	17123	Notophthalmus_contig_6007_O	Axolotl_contig_8252234_O	259	0.06300249	0.70864639	0.0889053989254076
Urodele	17124	Axolotl_contig_8255980_O	Notophthalmus_contig_27344_O	947	0.08160616	0.76145182	0.107171797159799
Urodele	17125	Axolotl_contig_8259239_O	Notophthalmus_contig_43376_O	208	0.11373292	1.10061019	0.10333624114456
Urodele	17126	Axolotl_contig_8256635_O	Notophthalmus_contig_2242_O	305	0.16866627	0.94031694	0.179371723325542
Urodele	17127	Axolotl_contig_8258805_O	Notophthalmus_contig_50082_O	343	0.04060706	0.60624778	0.0669809628003916
Urodele	17128	Notophthalmus_contig_7430_O	Axolotl_contig_8258990_O	342	0.04308341	0.67652035	0.0636838344921923
Urodele	17129	Axolotl_contig_8254453_O	Notophthalmus_contig_37879_O	453	0.20600399	2.21234216	0.0931157909136442
Urodele	17130	Axolotl_contig_8248940_O	Notophthalmus_contig_1575_O	262	0.04984351	0.64666763	0.0770774779619014
Urodele	17131	Axolotl_contig_8246726_O	Notophthalmus_contig_9146_O	538	0.01510741	0.63236741	0.0238902412760329
Urodele	17132	Axolotl_contig_8255460_O	Notophthalmus_contig_15352_O	543	0.04154275	0.81295119	0.0511011614362727
Urodele	17133	Notophthalmus_contig_4100_O	Axolotl_contig_8246960_O	441	0.05781928	1.11397124	0.0519037457376368
Urodele	17134	Axolotl_contig_8293410_O	Notophthalmus_contig_39005_O	163	0.15718450	0.73507984	0.213833234768076
Urodele	17135	Notophthalmus_contig_46729_O	Axolotl_contig_8250924_O	477	0.07132700	1.05287900	0.0677447266020122
Urodele	17136	Axolotl_contig_8256417_O	Notophthalmus_contig_14072_O	271	0.05416424	0.48718895	0.111177070005385
Urodele	17137	Notophthalmus_contig_1890_O	Axolotl_contig_8302313_O	138	0.16053829	0.89691620	0.178989174239466
Urodele	17138	Axolotl_contig_8257171_O	Notophthalmus_contig_39733_O	253	0.02507438	0.59839360	0.0419028211531674
Urodele	17139	Axolotl_contig_8296163_O	Notophthalmus_contig_35496_O	122	0.13476140	1.31475486	0.102499259823995
Urodele	17140	Ambystoma_mexicanum_n_3820_O	Notophthalmus_contig_18194_O	173	0.18848582	1.43724164	0.131144140800151
Urodele	17141	Axolotl_contig_8253186_O	Notophthalmus_contig_5548_O	442	0.13131263	1.01982455	0.128760020534905
Urodele	17142	Notophthalmus_contig_6153_O	Axolotl_contig_8256339_O	825	0.04870783	0.71015381	0.0685877190463852
Urodele	17143	Axolotl_contig_8260682_O	Notophthalmus_contig_53111_O	406	0.13207122	0.81208021	0.162633220676563
Urodele	17144	Notophthalmus_contig_38359_O	Axolotl_contig_8267695_O	347	0.48278087	2.98223362	0.161885664074835
Urodele	17145	Axolotl_contig_8255450_O	Notophthalmus_contig_4976_O	241	0.03717748	0.73082559	0.0508705230204104
Urodele	17146	Notophthalmus_contig_45896_O	Axolotl_contig_8264107_O	539	0.11521250	0.68613232	0.16791586205996
Urodele	17147	Notophthalmus_contig_5292_O	Axolotl_contig_8258478_O	526	0.02391133	1.09387089	0.0218593713559742
Urodele	17148	Notophthalmus_contig_7220_O	Axolotl_contig_8246847_O	421	0.00202754	1.30079943	0.00155868764487389
Urodele	17149	Axolotl_contig_8249229_O	Notophthalmus_contig_42318_O	441	0.03238333	0.77832081	0.0416066608831903
Urodele	17150	Axolotl_contig_8247828_O	Notophthalmus_contig_9787_O	1070	0.03584457	0.91429526	0.0392045891170867
Urodele	17151	Notophthalmus_contig_36561_O	Axolotl_contig_8299732_O	413	0.11143787	0.82352744	0.135317737560754
Urodele	17152	Notophthalmus_contig_42076_O	Axolotl_contig_8249491_O	155	0.10980817	0.67032344	0.163813710587235
Urodele	17153	Axolotl_contig_8246614_O	Notophthalmus_contig_26586_O	219	0.02965116	2.34768158	0.0126299751433923
Urodele	17154	Notophthalmus_contig_5267_O	Axolotl_contig_8245777_O	198	0.15952424	1.01395295	0.157329035829522
Urodele	17155	Notophthalmus_contig_4529_O	Axolotl_contig_8246490_O	565	0.03861110	1.21614964	0.0317486423792388
Urodele	17156	Notophthalmus_contig_6040_O	Axolotl_contig_8267674_O	221	0.02737715	0.84444368	0.0324203385594644
Urodele	17157	Axolotl_contig_8252585_O	Notophthalmus_contig_1507_O	400	0.07735073	0.70904761	0.109091024226145
Urodele	17158	Notophthalmus_contig_3245_O	Axolotl_contig_8274638_O	387	0.02548573	0.57803954	0.0440899423593064
Urodele	17159	Axolotl_contig_8286723_O	Notophthalmus_contig_2951_O	69	0.07884716	0.45818181	0.172087058628539
Urodele	17160	Notophthalmus_contig_15025_O	Axolotl_contig_8252562_O	1076	0.22019063	1.05289048	0.209129661804901
Urodele	17161	Notophthalmus_contig_41427_O	Axolotl_contig_8257532_O	610	0.08029151	0.95488618	0.0840849010926098
Urodele	17162	Notophthalmus_contig_3355_O	Axolotl_contig_8250991_O	691	0.01612795	0.64536637	0.0249903787208497
Urodele	17163	Notophthalmus_contig_50753_O	Axolotl_contig_8263672_O	235	0.01825741	1.02127218	0.0178771245878841
Urodele	17164	Notophthalmus_contig_11684_O	Ambystoma_mexicanum_n_4528_O	162	0.02312060	0.91340678	0.02531249001677
Urodele	17165	Axolotl_contig_8261293_O	Notophthalmus_contig_15932_O	238	0.07613582	0.52683047	0.144516736095389
Urodele	17166	Axolotl_contig_8253337_O	Notophthalmus_contig_37626_O	164	0.11085517	0.59235673	0.187142585515995
Urodele	17167	Axolotl_contig_8256508_O	Notophthalmus_contig_7247_O	285	0.10004065	1.42154577	0.0703745543135062
Urodele	17168	Notophthalmus_contig_16092_O	Axolotl_contig_8250009_O	157	0.09058495	1.10360076	0.0820812682296449
Urodele	17169	Axolotl_contig_8269095_O	Notophthalmus_contig_11106_O	760	0.09881858	1.02374514	0.0965265437059853
Urodele	17170	Axolotl_contig_8250772_O	Notophthalmus_contig_58942_O	260	0.16382557	0.75875424	0.215913877463143
Urodele	17171	Notophthalmus_contig_47154_O	Axolotl_contig_8251387_O	553	0.04855082	0.65376564	0.0742633399944359
Urodele	17172	Notophthalmus_contig_37398_O	Axolotl_contig_8247600_O	160	0.05577482	0.49312263	0.113105375026086
Urodele	17173	Axolotl_contig_8275576_O	Notophthalmus_contig_28591_O	717	0.44213899	1.53463952	0.288106088913962
Urodele	17174	Notophthalmus_contig_43952_O	Axolotl_contig_8259019_O	100	0.25780026	1.37212485	0.18788396697283
Urodele	17175	Axolotl_contig_8262211_O	Notophthalmus_contig_15430_O	712	0.06016328	0.87617236	0.0686660327883432
Urodele	17176	Notophthalmus_contig_3597_O	Axolotl_contig_8264736_O	863	0.24265956	0.65989932	0.367722094334027
Urodele	17177	Axolotl_contig_8277478_O	Notophthalmus_contig_48778_O	182	0.06242133	1.36117053	0.0458585670378861
Urodele	17178	Axolotl_contig_8290548_O	Notophthalmus_contig_9851_O	68	0.03311796	0.72067128	0.0459543219205294
Urodele	17179	Notophthalmus_contig_4255_O	Axolotl_contig_8245708_O	518	0.00669928	1.10565277	0.00605911745692095
Urodele	17180	Notophthalmus_contig_8916_O	Axolotl_contig_8255868_O	309	0.04699995	0.67749869	0.069372754063923
Urodele	17181	Notophthalmus_contig_16233_O	Ambystoma_mexicanum_n_1957_O	183	0.11839163	1.04893203	0.112868733734826
Urodele	17182	Axolotl_contig_8272815_O	Notophthalmus_contig_31376_O	134	0.05266293	0.81846469	0.0643435576921467
Urodele	17183	Notophthalmus_contig_58946_O	Axolotl_contig_8288070_O	276	0.08741348	0.81061367	0.107836177990929
Urodele	17184	Notophthalmus_contig_10128_O	Axolotl_contig_8245682_O	291	0.00146825	0.75470806	0.00194545424624192
Urodele	17185	Ambystoma_mexicanum_n_107_O	Notophthalmus_contig_10551_O	108	0.00848066	1.14627167	0.0073984729989881
Urodele	17186	Axolotl_contig_8280949_O	Notophthalmus_contig_12267_O	426	0.06474520	0.81674762	0.0792719787784628
Urodele	17187	Notophthalmus_contig_8197_O	Axolotl_contig_8252994_O	844	0.09840261	1.07245186	0.0917548038007039
Urodele	17188	Axolotl_contig_8247536_O	Notophthalmus_contig_12142_O	446	0.09580163	1.02772570	0.0932171200934257
Urodele	17189	Notophthalmus_contig_43948_O	Axolotl_contig_8251498_O	378	0.06232372	0.61496248	0.101345565017235
Urodele	17190	Axolotl_contig_8247995_O	Notophthalmus_contig_1608_O	473	0.07847961	1.09011309	0.0719921728487821
Urodele	17191	Axolotl_contig_8254746_O	Notophthalmus_contig_1599_O	348	0.10852602	1.01836340	0.106569049908903
Urodele	17192	Notophthalmus_contig_10040_O	Axolotl_contig_8257292_O	314	0.02564961	0.61743067	0.0415424941556596
Urodele	17193	Axolotl_contig_8248943_O	Notophthalmus_contig_3368_O	237	0.11388280	0.75866724	0.150109025400912
Urodele	17194	Notophthalmus_contig_10829_O	Axolotl_contig_8265547_O	169	0.38691922	0.82685870	0.467938742133329
Urodele	17195	Notophthalmus_contig_44366_O	Axolotl_contig_8248305_O	281	0.15822688	1.16853356	0.135406363510861
Urodele	17196	Notophthalmus_contig_535_O	Axolotl_contig_8255500_O	541	0.01334428	0.82880628	0.0161006019404197
Urodele	17197	Axolotl_contig_8258281_O	Notophthalmus_contig_47042_O	416	0.10589756	0.87784479	0.120633580339413
