Division	SeqNumber	ID1	ID2	NoSites	dn	ds	dnds
Chimp	8080	XM_003824577	ENSPTRT00000058576.3	181	0.00233645	0.00879775	0.26557358415504
Chimp	8081	ENSPTRT00000012467.4	XM_008959078	346	0.00130577	0.01113193	0.117299515897064
Chimp	8082	XM_008975502	ENSPTRT00000014957.5	292	0.00000000	0.00485046	0
Chimp	8085	XM_008967534	ENSPTRT00000062141.1	520	0.09250388	0.16007771	0.577868586450918
Chimp	8087	ENSPTRT00000019168.4	XM_008962384	906	0.05889874	0.11503340	0.512014249774413
Chimp	8089	XM_003830695	ENSPTRT00000038540.4	361	0.00118227	0.00424029	0.278818194038615
Chimp	8090	XM_003811488	ENSPTRT00000034562.3	380	0.00000000	0.00373367	0
Chimp	8091	ENSPTRT00000026619.5	XM_003812025	406	0.00107527	0.00699306	0.153762444480671
Chimp	8092	XM_003819443	ENSPTRT00000038228.3	1486	0.00935930	0.02720897	0.343978474745645
Chimp	8094	ENSPTRT00000012368.4	XM_008958388	304	0.19216624	0.29455886	0.65238655527116
Chimp	8095	XM_003827780	ENSPTRT00000057941.1	161	0.00551473	0.00845079	0.652569759750272
Chimp	8096	XM_003812486	ENSPTRT00000020392.5	1393	0.00455805	0.00456692	0.998057771977613
Chimp	8097	ENSPTRT00000032183.3	XM_003829045	225	0.00000000	0.00610380	0
Chimp	8098	XM_003807661	ENSPTRT00000029344.2	491	0.00000000	0.00297619	0
Chimp	8100	XM_008975132	ENSPTRT00000026803.4	155	0.00000000	0.00842705	0
Chimp	8103	ENSPTRT00000060307.3	XM_008963504	295	0.01184625	0.02487790	0.476175641834721
Chimp	8104	ENSPTRT00000035483.2	XM_008968839	1157	0.00037413	0.00629594	0.0594240097586699
Chimp	8105	ENSPTRT00000049407.4	XM_003809400	821	0.00214804	0.00671709	0.319787288840852
Chimp	8106	ENSPTRT00000063830.1	XM_003831056	639	0.00138664	0.00849867	0.163159647333053
Chimp	8107	ENSPTRT00000035878.4	XM_008962048	441	0.02186525	0.02683258	0.814876914556856
Chimp	8108	ENSPTRT00000039220.2	XM_003809248	319	0.00419484	0.01261417	0.332549822937221
Chimp	8111	XM_008960897	ENSPTRT00000058781.3	278	0.00000000	0.00524937	0
Chimp	8112	XM_008956081	ENSPTRT00000040063.5	319	0.00000000	0.00410398	0
Chimp	8113	ENSPTRT00000025807.2	XM_003813200	225	0.00000000	0.01257891	0
Chimp	8114	ENSPTRT00000007689.3	XM_008975466	998	0.00449969	0.00383534	1.17321801978443
Chimp	8115	ENSPTRT00000073702.1	XM_003821655	304	0.43157225	0.97237494	0.443833167893035
Chimp	8117	XM_003808695	ENSPTRT00000035322.4	426	0.00000000	0.00698085	0
Chimp	8118	XM_003832438	ENSPTRT00000010067.3	269	0.00000000	0.00934592	0
Chimp	8119	XM_003819021	ENSPTRT00000006171.1	315	0.00425885	0.00843001	0.505201061445953
Chimp	8120	XM_008961270	ENSPTRT00000011405.4	352	0.00000000	0.00336512	0
Chimp	8121	ENSPTRT00000048610.3	XM_008967362	442	0.02697316	0.06346453	0.425011577333039
Chimp	8122	ENSPTRT00000013213.3	XM_003827953	581	0.00147856	0.00515909	0.286593178254305
Chimp	8123	ENSPTRT00000021766.4	XM_008952344	595	0.01015957	0.00543762	1.86838543333297
Chimp	8124	XM_008952897	ENSPTRT00000032756.4	812	0.00052247	0.00192062	0.272031948016786
Chimp	8125	XM_008964660	ENSPTRT00000020280.4	518	0.01021727	0.04150436	0.246173414070233
Chimp	8127	XM_008972584	ENSPTRT00000018776.5	1200	0.00580607	0.01331351	0.436103627067543
Chimp	8128	XM_008961305	ENSPTRT00000022082.4	459	0.00424730	0.02095784	0.202659243509827
Chimp	8130	XM_008960935	ENSPTRT00000013953.3	312	0.00000000	0.00412940	0
Chimp	8131	XM_003819259	ENSPTRT00000074544.1	490	0.01710225	0.04053945	0.421866848218217
Chimp	8132	XM_008967892	ENSPTRT00000001413.4	639	0.00804059	0.01345554	0.59756724739401
Chimp	8133	ENSPTRT00000010146.6	XM_008957787	591	0.00396843	0.00392722	1.01049342792102
Chimp	8134	XM_003821274	ENSPTRT00000024430.5	197	0.00457144	0.01997898	0.228812481918496
Chimp	8138	XM_003816747	ENSPTRT00000004569.2	321	0.00679199	0.01354439	0.501461490698363
Chimp	8139	XM_003828659	ENSPTRT00000007313.3	622	0.00000000	0.00435099	0
Chimp	8141	XM_003821807	ENSPTRT00000030825.3	888	0.00050268	0.00446430	0.112599959680129
Chimp	8142	XM_003825519	ENSPTRT00000005511.3	287	0.00151515	0.00500837	0.302523575534555
Chimp	8143	ENSPTRT00000013695.2	XM_003820419	425	0.00000000	0.00333149	0
Chimp	8144	XM_003810130	ENSPTRT00000015955.1	418	0.00000000	0.01061965	0
Chimp	8145	XM_003807349	ENSPTRT00000033121.3	613	0.00073162	0.00425382	0.171991292532359
Chimp	8147	ENSPTRT00000032066.5	XM_003829153	832	0.00594651	0.00945142	0.629165776147923
Chimp	8148	XM_008968769	ENSPTRT00000036064.4	1112	0.00117971	0.01018259	0.115855592732301
Chimp	8150	ENSPTRT00000007610.3	XM_008967471	252	0.00000000	0.01082075	0
Chimp	8152	XM_003810017	ENSPTRT00000019097.3	580	0.00076756	0.01387323	0.0553266975318653
Chimp	8153	ENSPTRT00000074281.1	XM_008976221	1424	0.00030564	0.00300752	0.101625259349896
Chimp	8155	XM_003821610	ENSPTRT00000026893.4	241	0.00000000	0.00547948	0
Chimp	8156	ENSPTRT00000059638.1	XM_008975568	229	0.00768991	0.00611624	1.25729369678103
Chimp	8157	XM_003811895	ENSPTRT00000002813.3	423	0.00000000	0.00311527	0
Chimp	8158	XM_003820424	ENSPTRT00000061964.1	466	0.05618390	0.07942307	0.707400255366608
Chimp	8159	XM_003831711	ENSPTRT00000011620.4	819	0.00052901	0.00176887	0.299066635761814
Chimp	8161	XM_003828721	ENSPTRT00000007383.4	482	0.00184318	0.01120731	0.164462301836926
Chimp	8162	XM_008957890	ENSPTRT00000065152.2	587	0.00151668	0.00454891	0.333416137052613
Chimp	8164	XM_003819435	ENSPTRT00000038254.5	245	0.00000000	0.01013529	0
Chimp	8165	XM_008959628	ENSPTRT00000014811.3	619	0.00071968	0.00429647	0.167504951739451
Chimp	8167	ENSPTRT00000011529.4	XM_003831767	158	0.00000000	0.00985236	0
Chimp	8168	XM_003804827	ENSPTRT00000066474.2	946	0.00047229	0.00697679	0.0676944554730757
Chimp	8169	XM_003830925	ENSPTRT00000022345.3	564	0.00078339	0.00483678	0.161965191718457
Chimp	8170	ENSPTRT00000003448.4	XM_003822955	929	0.00094118	0.00303337	0.310275370297722
Chimp	8171	XM_003808535	ENSPTRT00000033404.4	159	0.00917583	0.01509865	0.607725193974296
Chimp	8173	XM_008963901	ENSPTRT00000056751.3	1384	0.00062409	0.00105783	0.58997192365503
Chimp	8175	XM_008971224	ENSPTRT00000016683.4	443	0.00000000	0.00338410	0
Chimp	8176	ENSPTRT00000005032.2	XM_008965596	212	0.05659726	0.09679139	0.584734447971044
Chimp	8177	XM_003829252	ENSPTRT00000065402.2	683	0.00130740	0.00581492	0.224835423359221
Chimp	8179	XM_003823601	ENSPTRT00000037167.3	330	0.00000000	0.01326490	0
Chimp	8180	ENSPTRT00000008510.5	XM_003820256	589	0.02490427	0.04704650	0.529354362173594
Chimp	8181	XM_003808694	ENSPTRT00000035323.3	1580	0.00055502	0.00441762	0.125637786862609
Chimp	8184	XM_003806497	ENSPTRT00000029980.4	698	0.00063823	0.00380832	0.167588332913201
Chimp	8186	XM_003818836	ENSPTRT00000027972.4	350	0.00000000	0.00423132	0
Chimp	8187	XM_003805346	ENSPTRT00000062422.2	98	0.16735766	0.41442392	0.403832047146313
Chimp	8188	ENSPTRT00000036160.2	XM_003807196	154	0.00000000	0.02663002	0
Chimp	8189	ENSPTRT00000003356.5	XM_008976636	360	0.00000000	0.01125021	0
Chimp	8190	XM_008960986	ENSPTRT00000050502.2	122	0.00355873	0.01195244	0.297740879686491
Chimp	8193	ENSPTRT00000001837.3	XM_003808440	634	0.00000000	0.00664702	0
Chimp	8194	XM_003809287	ENSPTRT00000048984.2	512	0.00000000	0.00795588	0
Chimp	8195	XM_008954725	ENSPTRT00000024768.4	416	0.00428267	0.00969841	0.441584754614416
Chimp	8196	XM_003806841	ENSPTRT00000055341.3	241	0.00905535	0.00599404	1.51072565414979
Chimp	8197	XM_003831577	ENSPTRT00000033193.5	2157	0.00147550	0.00174402	0.846033875758306
Chimp	8198	ENSPTRT00000030290.3	XM_003811280	1023	0.00083919	0.00146252	0.573797281404699
Chimp	8199	XM_003832892	ENSPTRT00000009632.3	266	0.00000000	0.00532389	0
Chimp	8201	XM_008960514	ENSPTRT00000001828.5	605	0.00069678	0.00264201	0.263731022971147
Chimp	8204	ENSPTRT00000012788.4	XM_003826603	685	0.00000000	0.00201478	0
Chimp	8205	ENSPTRT00000015073.3	XM_003823710	315	0.00000000	0.00466564	0
Chimp	8206	XM_008955797	ENSPTRT00000004742.6	333	0.00587982	0.02423118	0.242655124513127
Chimp	8207	XM_003831114	ENSPTRT00000017943.3	184	0.01743228	0.08065184	0.216142371953324
Chimp	8209	ENSPTRT00000066408.2	XM_008966591	326	0.05643084	0.10155090	0.55569020067769
Chimp	8210	ENSPTRT00000005266.3	XM_008950712	779	0.00000000	0.00354820	0
Chimp	8211	ENSPTRT00000047053.5	XM_003818878	4490	0.00019093	0.00301247	0.0633798842810053
Chimp	8213	XM_008962454	ENSPTRT00000016010.3	166	0.00536555	0.03299501	0.162617013906042
Chimp	8216	ENSPTRT00000039174.3	XM_003820631	416	0.00320627	0.00647253	0.495365799772268
Chimp	8218	ENSPTRT00000035491.4	XM_003811397	430	0.00000000	0.00372440	0
Chimp	8219	XM_003819427	ENSPTRT00000067632.2	187	0.00000000	0.01373036	0
Chimp	8220	XM_003831441	ENSPTRT00000059800.2	275	0.00000000	0.03155988	0
Chimp	8222	XM_008977903	ENSPTRT00000011983.1	151	0.00286807	0.00970887	0.295407189508151
Chimp	8223	ENSPTRT00000036765.6	XM_003815783	130	0.10496617	0.14606664	0.718618364877839
Chimp	8225	XM_003833087	ENSPTRT00000061791.2	1576	0.00244554	0.00674920	0.362345166834588
Chimp	8226	ENSPTRT00000022176.3	XM_008976283	518	0.00083507	0.00281558	0.296588979890467
Chimp	8229	ENSPTRT00000030367.2	XM_003829955	969	0.00090436	0.00433423	0.208655285944678
Chimp	8230	XM_008969088	ENSPTRT00000006080.3	157	0.00287770	0.00818562	0.351555532751337
Chimp	8232	ENSPTRT00000020817.3	XM_003817481	119	0.37552139	1.15798967	0.324287340145271
Chimp	8233	XM_003831685	ENSPTRT00000011669.3	846	0.00000000	0.00180669	0
Chimp	8235	XM_003820167	ENSPTRT00000040905.5	337	0.00392757	0.00408999	0.960288411463109
Chimp	8236	ENSPTRT00000019794.3	XM_008970991	368	0.00250574	0.00991750	0.252658432064532
Chimp	8237	XM_008958861	ENSPTRT00000039379.1	64	0.02070287	0.02251576	0.91948350844031
Chimp	8238	XM_008953010	ENSPTRT00000044710.5	875	0.00147263	0.00170892	0.861731385904548
Chimp	8239	XM_003820475	ENSPTRT00000038040.3	838	0.00051912	0.00341492	0.152015274149907
Chimp	8240	XM_008958561	ENSPTRT00000039342.5	1086	0.01349592	0.02442114	0.552632678081367
Chimp	8243	XM_003831087	ENSPTRT00000017980.4	2481	0.00163228	0.01311280	0.124479897504728
Chimp	8244	XM_008966018	ENSPTRT00000063835.2	316	0.00405772	0.00974040	0.416586587819802
Chimp	8245	XM_003815475	ENSPTRT00000001093.5	342	0.00374845	0.01353420	0.27696132759971
Chimp	8246	XM_003815291	ENSPTRT00000058343.3	369	0.00000000	0.01067634	0
Chimp	8248	XM_008963939	ENSPTRT00000046894.3	224	0.02037812	0.03013318	0.676268485436983
Chimp	8249	XM_003811420	ENSPTRT00000010773.4	270	0.00000000	0.00557106	0
Chimp	8250	XM_008977809	ENSPTRT00000011868.3	335	0.00000000	0.00878487	0
Chimp	8251	ENSPTRT00000059572.4	XM_008961199	229	0.05363039	0.09425341	0.569002118862331
Chimp	8254	XM_003809394	ENSPTRT00000013890.4	416	0.02658404	0.03829301	0.694226962048687
Chimp	8255	XM_003822534	ENSPTRT00000030775.5	1114	0.00000000	0.00516575	0
Chimp	8256	ENSPTRT00000028351.3	XM_008975396	684	0.00724263	0.00992297	0.729885306516094
Chimp	8259	ENSPTRT00000025434.2	XM_003806146	431	0.00000000	0.00986856	0
Chimp	8260	XM_008975273	ENSPTRT00000024065.5	653	0.00068020	0.00823901	0.0825584627279248
Chimp	8261	ENSPTRT00000018528.4	XM_003827285	513	0.00491771	0.00958735	0.512937360167304
Chimp	8262	ENSPTRT00000023346.3	XM_003824311	326	0.00000000	0.00455237	0
Chimp	8263	ENSPTRT00000014764.2	XM_003807469	170	0.00263853	0.00771215	0.342126384989918
Chimp	8264	ENSPTRT00000006538.3	XM_003830419	354	0.00122249	0.00412089	0.296656790159407
Chimp	8265	XM_003827829	ENSPTRT00000013051.3	1137	0.00037999	0.00128535	0.295631540047458
Chimp	8266	ENSPTRT00000017146.3	XM_003827480	261	0.03499177	0.06319526	0.553708774993568
Chimp	8267	ENSPTRT00000007352.4	XM_008954135	2386	0.00055320	0.00637439	0.0867847747000105
Chimp	8268	XM_008973873	ENSPTRT00000013698.3	317	0.00136783	0.03262650	0.0419238962193309
Chimp	8269	XM_003817273	ENSPTRT00000002368.4	184	0.00000000	0.00727278	0
Chimp	8270	ENSPTRT00000007109.3	XM_003828543	504	0.00000000	0.00521741	0
Chimp	8271	ENSPTRT00000033281.4	XM_008975967	92	0.52599305	0.93360384	0.563400692525001
Chimp	8272	ENSPTRT00000014523.5	XM_003813720	1237	0.01073972	0.01576191	0.681371737308486
Chimp	8273	ENSPTRT00000024066.3	XM_003821826	1241	0.00071646	0.00107585	0.665947855184273
Chimp	8274	ENSPTRT00000011833.4	XM_008977784	398	0.00544764	0.01107712	0.491792090362838
Chimp	8275	ENSPTRT00000074982.1	XM_008966888	241	0.01432024	0.02353134	0.608560328481081
Chimp	8277	ENSPTRT00000000599.3	XM_003813953	1035	0.00082186	0.00448991	0.183045985331555
Chimp	8278	XM_003815696	ENSPTRT00000035962.2	189	0.02353293	0.05064244	0.464687917880734
Chimp	8279	ENSPTRT00000016567.3	XM_003818026	691	0.00000000	0.00213751	0
Chimp	8280	XM_003825667	ENSPTRT00000005747.3	507	0.00341298	0.01163942	0.293225951121276
Chimp	8281	XM_008960735	ENSPTRT00000045941.2	173	0.00000000	0.00809724	0
Chimp	8282	ENSPTRT00000016647.4	XM_008971254	113	0.00000000	0.02558884	0
Chimp	8283	XM_008968483	ENSPTRT00000001072.3	197	0.06760820	0.06586677	1.02643867309722
Chimp	8284	XM_008960720	ENSPTRT00000065548.2	1390	0.00000000	0.00311042	0
Chimp	8285	XM_008969926	ENSPTRT00000015703.5	419	0.00105152	0.00657899	0.159830004301572
Chimp	8286	ENSPTRT00000043894.4	XM_003816779	875	0.00542676	0.01022743	0.530608373755675
Chimp	8287	XM_003824906	ENSPTRT00000009388.4	160	0.00000000	0.01142879	0
Chimp	8288	ENSPTRT00000034013.3	XM_003822848	116	0.00000000	0.01217065	0
Chimp	8289	ENSPTRT00000032930.3	XM_003804422	513	0.00085434	0.00820054	0.104180944181725
Chimp	8290	XM_003825164	ENSPTRT00000028523.2	129	0.00000000	0.01022162	0
Chimp	8291	ENSPTRT00000032384.4	XM_003810926	191	0.00000000	0.02137912	0
Chimp	8292	ENSPTRT00000043468.5	XM_003823295	1864	0.00225707	0.01282083	0.176047104594632
Chimp	8293	ENSPTRT00000045412.2	XM_008952906	958	0.00090546	0.00453288	0.199753798909303
Chimp	8294	ENSPTRT00000059834.3	XM_008975228	4242	0.00195695	0.00233359	0.838600611075639
Chimp	8295	ENSPTRT00000040556.3	XM_003809683	595	0.00258908	0.01287585	0.201080317027614
Chimp	8296	ENSPTRT00000065178.1	XM_008969157	480	0.00662047	0.00530976	1.24684919845718
Chimp	8299	XM_003832341	ENSPTRT00000030080.2	609	0.00140928	0.00246407	0.571931803885442
Chimp	8300	ENSPTRT00000019908.4	XM_008962213	663	0.00127456	0.01204361	0.10582873407558
Chimp	8302	ENSPTRT00000009507.3	XM_003824808	468	0.00185228	0.00310319	0.596895452743789
Chimp	8304	ENSPTRT00000035129.4	XM_008960027	353	0.00000000	0.00800541	0
Chimp	8305	XM_003818111	ENSPTRT00000016071.3	127	0.06964247	0.15619719	0.445862502392008
Chimp	8306	ENSPTRT00000015130.1	XM_003823673	529	0.00000000	0.00265840	0
Chimp	8307	XM_003818586	ENSPTRT00000023914.3	411	0.00000000	0.00670396	0
Chimp	8309	XM_008955634	ENSPTRT00000018336.5	419	0.00105060	0.02334819	0.0449970640122425
Chimp	8310	ENSPTRT00000066879.1	XM_008974986	1701	0.00102271	0.00760677	0.134447340987042
Chimp	8311	XM_003809317	ENSPTRT00000027722.4	683	0.00126964	0.00637736	0.199085515009346
Chimp	8312	XM_003824589	ENSPTRT00000002961.4	609	0.00070847	0.00726691	0.0974926068989433
Chimp	8314	XM_003812187	ENSPTRT00000015194.5	385	0.00232064	0.00343447	0.675690863510236
Chimp	8315	ENSPTRT00000038201.3	XM_003819458	484	0.00092301	0.01095160	0.0842808356769787
Chimp	8316	ENSPTRT00000004343.3	XM_003821406	743	0.00115769	0.00602312	0.192207693022885
Chimp	8317	XM_003817661	ENSPTRT00000058976.3	691	0.00383551	0.00796820	0.481352124695665
Chimp	8318	XM_003828883	ENSPTRT00000008806.4	1000	0.00000000	0.00430006	0
Chimp	8319	ENSPTRT00000000772.5	XM_008961658	1902	0.00000000	0.00073368	0
Chimp	8321	XM_008962894	ENSPTRT00000035450.3	325	0.00000000	0.01283454	0
Chimp	8322	XM_008965278	ENSPTRT00000001257.5	204	0.00000000	0.00607906	0
Chimp	8323	ENSPTRT00000042305.4	XM_003829841	333	0.00594193	0.00209790	2.83232279898947
Chimp	8325	XM_003827892	ENSPTRT00000013133.4	290	0.00000000	0.00464757	0
Chimp	8326	XM_003807839	ENSPTRT00000039047.2	645	0.01310664	0.03416374	0.383641837808156
Chimp	8327	ENSPTRT00000039251.2	XM_003810896	415	0.00000000	0.00651470	0
Chimp	8328	ENSPTRT00000027342.6	XM_003826290	588	0.00149766	0.01656545	0.0904086517420293
Chimp	8329	XM_008960459	ENSPTRT00000001951.3	644	0.01314788	0.03403008	0.38636053750094
Chimp	8330	ENSPTRT00000056952.3	XM_003824332	414	0.00323451	0.00966197	0.334767133410681
Chimp	8332	ENSPTRT00000066840.1	XM_003816515	225	0.00000000	0.00648653	0
Chimp	8333	XM_003825139	ENSPTRT00000048590.4	344	0.00126077	0.00421054	0.299431901846319
Chimp	8334	ENSPTRT00000048405.4	XM_003805015	563	0.00076036	0.00268457	0.283233441482249
Chimp	8335	ENSPTRT00000035112.2	XM_003807930	97	0.00000000	0.01271217	0
Chimp	8339	ENSPTRT00000029899.6	XM_003816016	541	0.00079904	0.00813383	0.0982366240750053
Chimp	8340	XM_003822280	ENSPTRT00000031565.3	484	0.00000000	0.00302572	0
Chimp	8341	ENSPTRT00000031396.3	XM_003827440	1371	0.00000000	0.00444528	0
Chimp	8342	XM_008959472	ENSPTRT00000002892.6	316	0.00415994	0.00446098	0.932517070240171
Chimp	8343	XM_003812082	ENSPTRT00000014476.2	417	0.00000000	0.00362538	0
Chimp	8346	XM_003810793	ENSPTRT00000009148.3	565	0.00153689	0.00511511	0.300460791654529
Chimp	8348	ENSPTRT00000050781.4	XM_008978004	994	0.00152655	0.00364831	0.418426613966467
Chimp	8349	XM_003812420	ENSPTRT00000027033.5	423	0.00000000	0.00341686	0
Chimp	8351	ENSPTRT00000012196.2	XM_003832767	375	0.00000000	0.00347625	0
Chimp	8353	XM_003827940	ENSPTRT00000045069.2	354	0.00000000	0.00776204	0
Chimp	8356	XM_008962378	ENSPTRT00000019099.5	1279	0.00141094	0.00300803	0.469057821896723
Chimp	8358	ENSPTRT00000065187.2	XM_008978737	730	0.00058531	0.00626526	0.0934215020605689
Chimp	8360	XM_008963679	ENSPTRT00000003789.3	153	0.00000000	0.01721740	0
Chimp	8361	ENSPTRT00000009625.2	XM_003832897	521	0.00000000	0.00258844	0
Chimp	8362	ENSPTRT00000031820.4	XM_003826672	1140	0.00190422	0.00762476	0.249741631211999
Chimp	8363	XM_003808331	ENSPTRT00000046579.3	836	0.00410082	0.00728382	0.563004028106131
Chimp	8364	ENSPTRT00000030930.1	XM_008977067	904	0.00189693	0.00837062	0.226617622111624
Chimp	8365	ENSPTRT00000024671.3	XM_003810596	665	0.00198336	0.01048052	0.18924251850099
Chimp	8366	ENSPTRT00000034612.4	XM_008959494	475	0.00184815	0.01777861	0.103953571173449
Chimp	8367	XM_008969774	ENSPTRT00000025781.3	564	0.00076220	0.00795060	0.0958669785928106
Chimp	8368	XM_003822286	ENSPTRT00000048837.4	722	0.00119946	0.00605758	0.198009766276302
Chimp	8369	XM_003808895	ENSPTRT00000012108.4	764	0.00114172	0.01499347	0.0761478163493841
Chimp	8371	XM_003815857	ENSPTRT00000066224.2	984	0.00000000	0.00143575	0
Chimp	8372	XM_003832622	ENSPTRT00000009779.2	523	0.00000000	0.00278681	0
Chimp	8373	ENSPTRT00000047927.3	XM_003830926	681	0.00000000	0.00212465	0
Chimp	8374	XM_008955216	ENSPTRT00000038674.5	672	0.00000000	0.00200000	0
Chimp	8376	XM_003818100	ENSPTRT00000016144.4	1885	0.00273320	0.00813257	0.336080722330088
Chimp	8377	XM_003806631	ENSPTRT00000029296.2	427	0.00000000	0.00339559	0
Chimp	8378	ENSPTRT00000007093.4	XM_008953929	540	0.02232006	0.03461620	0.64478654502805
Chimp	8381	ENSPTRT00000007060.3	XM_003828502	355	0.00000000	0.00397879	0
Chimp	8382	ENSPTRT00000065110.2	XM_003808528	958	0.00761892	0.02458414	0.309912000175723
Chimp	8383	ENSPTRT00000009708.4	XM_008953701	914	0.00141509	0.00161464	0.876412079472824
Chimp	8384	ENSPTRT00000072461.1	XM_003831958	235	0.00000000	0.00614128	0
Chimp	8385	XM_008950722	ENSPTRT00000005277.3	372	0.00000000	0.00377122	0
Chimp	8386	ENSPTRT00000018230.3	XM_008955741	950	0.00089679	0.00324062	0.276734081749789
Chimp	8388	ENSPTRT00000022122.5	XM_003822657	736	0.00000000	0.00199800	0
Chimp	8390	ENSPTRT00000045478.3	XM_003818129	858	0.00154852	0.00632915	0.244664765410837
Chimp	8394	ENSPTRT00000028152.5	XM_008972079	956	0.00725641	0.01760692	0.41213397914002
Chimp	8395	ENSPTRT00000038099.4	XM_003830086	1768	0.00298712	0.00549417	0.543689037652639
Chimp	8396	XM_003827694	ENSPTRT00000034428.2	416	0.00218898	0.00603018	0.363004089430166
Chimp	8397	XM_003812176	ENSPTRT00000015200.3	309	0.00287288	0.00437001	0.657408106617605
Chimp	8398	XM_003807182	ENSPTRT00000003628.4	1512	0.00028425	0.00196851	0.14439855525245
Chimp	8399	XM_003824695	ENSPTRT00000003113.4	214	0.05686539	0.14077066	0.403957685500658
Chimp	8400	ENSPTRT00000023257.3	XM_003832715	598	0.00072877	0.00237812	0.306447950481893
Chimp	8401	ENSPTRT00000040174.4	XM_008973889	1282	0.00068116	0.00441584	0.154253777310772
Chimp	8403	XM_003825355	ENSPTRT00000045540.4	256	0.00165998	0.00608831	0.272650374241785
Chimp	8404	ENSPTRT00000030868.2	XM_003823438	418	0.00102934	0.00355662	0.289415231315125
Chimp	8405	XM_003812022	ENSPTRT00000026618.4	400	0.00216802	0.00727719	0.297919938877506
Chimp	8408	ENSPTRT00000022260.4	XM_008956300	3063	0.00153353	0.00800808	0.191497837184444
Chimp	8409	ENSPTRT00000020328.5	XM_008964645	1041	0.00936084	0.01179416	0.793684331906639
Chimp	8411	XM_003825029	ENSPTRT00000035050.4	324	0.01814401	0.03986871	0.455093982223152
Chimp	8412	ENSPTRT00000009208.5	XM_003831042	342	0.00129143	0.00801076	0.161211919967644
Chimp	8414	ENSPTRT00000018800.2	XM_008972688	902	0.01743822	0.02660401	0.655473366609019
Chimp	8416	XM_003817549	ENSPTRT00000067799.1	425	0.00214171	0.00294841	0.726394904372187
Chimp	8417	XM_003808254	ENSPTRT00000009764.3	478	0.00000000	0.00310399	0
Chimp	8418	XM_003825160	ENSPTRT00000028514.4	429	0.00000000	0.00308484	0
Chimp	8421	ENSPTRT00000002376.4	XM_003817270	364	0.00122787	0.00725739	0.169188923290604
Chimp	8423	XM_003819944	ENSPTRT00000008196.2	311	0.00283890	0.00441502	0.643009544690624
Chimp	8425	XM_008952700	ENSPTRT00000072714.1	137	0.03516692	0.03385373	1.03879011264047
Chimp	8427	ENSPTRT00000021074.3	XM_008967005	474	0.00092350	0.00296004	0.311989027175308
Chimp	8428	XM_003831704	ENSPTRT00000050562.4	901	0.00097001	0.00156454	0.619996932005574
Chimp	8430	ENSPTRT00000047948.4	XM_003832875	422	0.00000000	0.00718138	0
Chimp	8431	ENSPTRT00000023959.3	XM_003818629	1199	0.00000000	0.00828002	0
Chimp	8434	ENSPTRT00000029859.3	XM_003832224	247	0.00000000	0.00553508	0
Chimp	8435	XM_008976370	ENSPTRT00000055775.2	279	0.00166806	0.00423431	0.393939036112141
Chimp	8437	XM_003827459	ENSPTRT00000049255.2	1237	0.00070180	0.01054087	0.0665789446222181
Chimp	8438	ENSPTRT00000045935.3	XM_003805532	527	0.00081833	0.00279590	0.292689295039165
Chimp	8441	ENSPTRT00000009957.4	XM_003832504	240	0.00184957	0.02272901	0.0813748597057241
Chimp	8443	XM_008972312	ENSPTRT00000033476.3	164	0.00000000	0.00783297	0
Chimp	8445	XM_003821196	ENSPTRT00000011490.3	246	0.00000000	0.01178806	0
Chimp	8446	XM_003817350	ENSPTRT00000017375.3	435	0.00099503	0.00334822	0.297181786143085
Chimp	8447	XM_003804892	ENSPTRT00000001982.2	354	0.00000000	0.00429801	0
Chimp	8448	XM_003805290	ENSPTRT00000047143.3	891	0.00047621	0.00525933	0.090545753926831
Chimp	8449	XM_008954366	ENSPTRT00000033829.5	957	0.00231553	0.00566843	0.40849582688681
Chimp	8451	ENSPTRT00000026282.3	XM_003814056	271	0.00164790	0.01474249	0.111778946433065
Chimp	8452	XM_003826064	ENSPTRT00000027627.2	529	0.00000000	0.00267738	0
Chimp	8454	XM_003810003	ENSPTRT00000019113.4	272	0.03743499	0.02804065	1.33502575724885
Chimp	8455	XM_003819564	ENSPTRT00000040333.4	518	0.00085482	0.03468826	0.0246429195353125
Chimp	8458	XM_008975569	ENSPTRT00000045869.3	474	0.00000000	0.01150550	0
Chimp	8460	ENSPTRT00000023420.3	XM_003824261	327	0.00547323	0.02882990	0.189845611673991
Chimp	8462	ENSPTRT00000013379.5	XM_003818562	271	0.00000000	0.00532862	0
Chimp	8465	ENSPTRT00000007581.4	XM_003814688	443	0.01176495	0.02283042	0.515319034866638
Chimp	8467	XM_003824194	ENSPTRT00000012042.3	208	0.00208696	0.02110339	0.0988921685094196
Chimp	8469	XM_003829714	ENSPTRT00000033023.5	312	0.00440962	0.00395258	1.1156308031716
Chimp	8470	ENSPTRT00000061638.2	XM_003818300	264	0.00874152	0.04611484	0.189559803308436
Chimp	8471	ENSPTRT00000055944.1	XM_003813044	304	0.00450565	0.01238844	0.363697931297242
Chimp	8474	ENSPTRT00000059789.2	XM_003819486	350	0.00000000	0.00797880	0
Chimp	8475	XM_008960851	ENSPTRT00000035544.3	519	0.00000000	0.00604537	0
Chimp	8478	ENSPTRT00000034155.2	XM_008972145	194	0.01054911	0.05089572	0.207269098462503
Chimp	8481	ENSPTRT00000046291.4	XM_003810970	574	0.00000000	0.00512603	0
