Division	SeqNumber	I.ID1	I.ID2	P.ID1	P.ID2	NoSites	I.dn	I.ds	I.dnds	P.dn	P.ds	P.dnds
Archosaurs	39946	XM_014602774_AM	XM_014525388_AS	XM_005237775_FP	XM_005443726_FC	285	0.01164699	0.02254849	0.516530818693402	0.00153022	0.01002521	0.152637201614729
Archosaurs	39947	XM_014599843_AM	XM_006027170_AS	XM_013301896_FP	XM_014287478_FC	1168	0.00296187	0.02679996	0.110517702265227	0.00000000	0.00246205	0
Archosaurs	39948	XM_014602820_AM	XM_014524884_AS	XM_005233754_FP	XM_005434285_FC	399	0.00000000	0.01024489	0	0.00333488	0.01366391	0.244064839420049
Archosaurs	39950	XM_006261829_AM	XM_006019458_AS	XM_013296997_FP	XM_014281219_FC	208	0.00844188	0.02061986	0.409405301490893	0.02464287	0.05752911	0.428354792903975
Archosaurs	39951	XM_006263575_AM	XM_006019031_AS	XM_005232152_FP	XM_005433623_FC	183	0.03496263	0.12480079	0.280147505476528	0.01981949	0.02912987	0.680383743559446
Archosaurs	39953	XM_006264965_AM	XM_006037114_AS	XM_013296530_FP	XM_014283327_FC	487	0.00000000	0.05071164	0	0.10694268	0.19029124	0.561994761293268
Archosaurs	39954	XM_014595835_AM	XM_006026971_AS	XM_013302955_FP	XM_014282459_FC	792	0.01124901	0.01780499	0.631789739842595	0.00108470	0.00188620	0.575071572473757
Archosaurs	39955	XM_014596298_AM	XM_006022586_AS	XM_005232693_FP	XM_005439379_FC	464	0.00381135	0.03308807	0.11518804209493	0.00460782	0.01836928	0.250843800083618
Archosaurs	39956	XM_006268183_AM	XM_006027084_AS	XM_013296319_FP	XM_014281157_FC	655	0.00458142	0.01873268	0.244568315905679	0.00065249	0.00464668	0.140420687458573
Archosaurs	39957	XM_006268052_AM	XM_014520205_AS	XM_005237363_FP	XM_005441318_FC	645	0.00481653	0.02342277	0.205634517181358	0.00137190	0.00845377	0.162282626567792
Archosaurs	39958	XM_014610403_AM	XM_014523213_AS	XM_005237950_FP	XM_005437803_FC	728	0.00000000	0.01485985	0	0.00000000	0.00208045	0
Archosaurs	39959	XM_006261870_AM	XM_006029768_AS	XM_005230927_FP	XM_005440479_FC	670	0.00129143	0.01759612	0.0733928843404114	0.00064374	0.00660919	0.0974007404840835
Archosaurs	39961	XM_014604634_AM	XM_006033498_AS	XM_005244280_FP	XM_005442641_FC	285	0.00462607	0.02992916	0.154567318294266	0.02470536	0.02582871	0.956507700152272
Archosaurs	39962	XM_014609167_AM	XM_014518662_AS	XM_013297597_FP	XM_014287553_FC	924	0.01703806	0.05630637	0.302595603303854	0.00094993	0.00603701	0.157351072799283
Archosaurs	39963	XM_006268369_AM	XM_014518859_AS	XM_005243871_FP	XM_005444175_FC	305	0.01597157	0.07689803	0.207698038558335	0.00000000	0.00940451	0
Archosaurs	39964	XM_006269660_AM	XM_006024162_AS	XM_005237426_FP	XM_005441354_FC	348	0.00125602	0.02050709	0.0612480854182627	0.00000000	0.00412372	0
Archosaurs	39966	XM_006277249_AM	XM_006016587_AS	XM_005244233_FP	XM_005434004_FC	376	0.00114657	0.01185015	0.0967557372691485	0.00229577	0.00786892	0.291751599965434
Archosaurs	39967	XM_014595244_AM	XM_014526988_AS	XM_005243297_FP	XM_014287179_FC	1266	0.00827428	0.02538460	0.325956682397989	0.00068807	0.00450790	0.152636482619402
Archosaurs	39969	XM_006260378_AM	XM_014523661_AS	XM_005239547_FP	XM_005435420_FC	220	0.02308284	0.07545726	0.305906151376289	0.04903825	0.04711125	1.04090318129958
Archosaurs	39970	XM_006260711_AM	XM_006038277_AS	XM_013305281_FP	XM_014279676_FC	502	0.00894516	0.04597319	0.194573402454779	0.00340523	0.00611001	0.557319873453562
Archosaurs	39972	XM_014610085_AM	XM_006027826_AS	XM_013297731_FP	XM_014278430_FC	492	0.01245580	0.03280841	0.379652656132985	0.00263601	0.00597762	0.440979854858623
Archosaurs	39974	XM_006259975_AM	XM_014517953_AS	XM_005240350_FP	XM_005446112_FC	640	0.00439289	0.01505842	0.29172316883179	0.00000000	0.00458542	0
Archosaurs	39975	XM_014600843_AM	XM_006026674_AS	XM_013298485_FP	XM_014280738_FC	561	0.01520965	0.05927791	0.256582089348292	0.00079119	0.00479522	0.164995558076585
Archosaurs	39976	XM_006265639_AM	XM_006016056_AS	XM_005233670_FP	XM_005439716_FC	472	0.00000000	0.01550443	0	0.00000000	0.00309279	0
Archosaurs	39980	XM_006259755_AM	XM_006020022_AS	XM_005234178_FP	XM_005431846_FC	750	0.00114096	0.01425463	0.0800413619995749	0.00056888	0.00408025	0.139422829483488
Archosaurs	39982	XM_014597115_AM	XM_006034635_AS	XM_013300846_FP	XM_014276819_FC	506	0.00085616	0.03516269	0.0243485353367447	0.00000000	0.00868317	0
Archosaurs	39983	XM_006264789_AM	XM_006022957_AS	XM_005240956_FP	XM_005442300_FC	570	0.00149701	0.03854059	0.0388424256089489	0.00075567	0.00519933	0.145339880330735
Archosaurs	39984	XM_006261046_AM	XM_006037385_AS	XM_005230584_FP	XM_005438855_FC	583	0.00000000	0.02143003	0	0.00000000	0.00711468	0
Archosaurs	39985	XM_006263772_AM	XM_006035951_AS	XM_005243930_FP	XM_005438811_FC	214	0.00819820	0.01332628	0.615190435740507	0.00000000	0.00666671	0
Archosaurs	39987	XM_014609104_AM	XM_006024798_AS	XM_013296891_FP	XM_014286511_FC	363	0.02225504	0.06156212	0.361505419241573	0.00474076	0.00413367	1.14686465054056
Archosaurs	39989	XM_014606464_AM	XM_006026433_AS	XM_005242321_FP	XM_014285922_FC	445	0.00000000	0.02301550	0	0.00000000	0.00323451	0
Archosaurs	39990	XM_014596463_AM	XM_014517101_AS	XM_005242972_FP	XM_005437874_FC	688	0.01691183	0.01573976	1.07446555728931	0.00124941	0.00870995	0.143446288440232
Archosaurs	39991	XM_014596545_AM	XM_006017993_AS	XM_013297053_FP	XM_014280359_FC	285	0.01211077	0.03796563	0.318992994453141	0.00304144	0.00511729	0.594345835393343
Archosaurs	39993	XM_006277872_AM	XM_006033458_AS	XM_005241183_FP	XM_005432902_FC	466	0.00192601	0.04013377	0.047989760244303	0.00095985	0.00564709	0.169972499110161
Archosaurs	39994	XM_006277677_AM	XM_014517443_AS	XM_005243010_FP	XM_005437910_FC	251	0.00979242	0.06975284	0.140387402147353	0.00176419	0.01085992	0.162449631304835
Archosaurs	39995	XM_006261287_AM	XM_006031992_AS	XM_013297154_FP	XM_014286463_FC	337	0.00902267	0.04930827	0.182984923218762	0.00321854	0.00647719	0.496903749928596
Archosaurs	39999	XM_006277742_AM	XM_006038944_AS	XM_013299938_FP	XM_014278646_FC	133	0.04664716	0.04616842	1.01036942568102	0.00000000	0.00995039	0
Archosaurs	40001	XM_006268554_AM	XM_006033393_AS	XM_005228716_FP	XM_005438841_FC	440	0.02281545	0.04260780	0.535475898779097	0.02284151	0.04617777	0.494642985141985
Archosaurs	40002	XM_006265960_AM	XM_006023960_AS	XM_005228986_FP	XM_014277149_FC	229	0.00383755	0.00610380	0.62871489891543	0.00190840	0.01871199	0.101988083576359
Archosaurs	40004	XM_014597178_AM	XM_006023179_AS	XM_005238024_FP	XM_014278800_FC	110	0.00000000	0.02489855	0	0.03510620	0.01848143	1.89953915903694
Archosaurs	40005	XM_006259868_AM	XM_006026288_AS	XM_005240238_FP	XM_005446608_FC	334	0.00128027	0.03247512	0.0394231029785263	0.00000000	0.00916742	0
Archosaurs	40006	XM_014600215_AM	XM_014525640_AS	XM_013303045_FP	XM_014281388_FC	446	0.00881067	0.01957697	0.450052791621993	0.00000000	0.00318641	0
Archosaurs	40007	XM_014594804_AM	XM_006015219_AS	XM_005230511_FP	XM_005439583_FC	868	0.00799148	0.06964071	0.114752994333343	0.00102407	0.00929284	0.110199895833782
Archosaurs	40008	XM_006260031_AM	XM_006032828_AS	XM_013298985_FP	XM_014279449_FC	788	0.00386688	0.01471312	0.262818491251346	0.00055305	0.00180343	0.306665631602003
Archosaurs	40009	XM_006268440_AM	XM_014521551_AS	XM_013295040_FP	XM_014284012_FC	740	0.00409039	0.02830525	0.144509940735376	0.00058326	0.01198029	0.048684965055103
Archosaurs	40010	XM_006262291_AM	XM_014517579_AS	XM_005236066_FP	XM_005445490_FC	882	0.01494321	0.04156188	0.359541243081401	0.00149316	0.00951136	0.156987013423948
Archosaurs	40012	XM_006278108_AM	XM_006035142_AS	XM_005234731_FP	XM_005446033_FC	424	0.01038978	0.03723269	0.279049942402765	0.00417320	0.00646208	0.645798256907993
Archosaurs	40014	XM_006275934_AM	XM_014518429_AS	XM_005243783_FP	XM_005441069_FC	216	0.06820531	0.10583566	0.644445454395995	0.00000000	0.00700940	0
Archosaurs	40015	XM_014609895_AM	XM_014518738_AS	XM_013294708_FP	XM_014281018_FC	940	0.01201654	0.06085944	0.197447429683875	0.00800305	0.02317905	0.345270837243114
Archosaurs	40016	XM_014594362_AM	XM_006027771_AS	XM_013295344_FP	XM_005436707_FC	99	0.00447763	0.01382528	0.323872644893991	0.00000000	0.02804065	0
Archosaurs	40017	XM_006275210_AM	XM_006036108_AS	XM_005240416_FP	XM_005439746_FC	335	0.00802415	0.01596336	0.502660467470508	0.00000000	0.00825886	0
Archosaurs	40018	XM_006258403_AM	XM_006036746_AS	XM_005234508_FP	XM_014279447_FC	787	0.00164971	0.02444591	0.0674840903856719	0.00054655	0.00377835	0.144653089311472
Archosaurs	40019	XM_014595189_AM	XM_006015687_AS	XM_013301008_FP	XM_014276159_FC	1077	0.00323538	0.02566662	0.126053995422849	0.00000000	0.00537516	0
Archosaurs	40020	XM_014600904_AM	XM_006034329_AS	XM_013303632_FP	XM_014278680_FC	287	0.00305499	0.02479565	0.123206691496291	0.04307082	0.09172929	0.469542716399527
Archosaurs	40021	XM_006278720_AM	XM_006021310_AS	XM_013300485_FP	XM_014278434_FC	439	0.00000000	0.02939952	0	0.00000000	0.00326798	0
Archosaurs	40022	XM_006276549_AM	XM_014518027_AS	XM_013297082_FP	XM_014283812_FC	499	0.00000000	0.01783145	0	0.00000000	0.01178227	0
Archosaurs	40023	XM_014603014_AM	XM_006019222_AS	XM_013295618_FP	XM_014283883_FC	416	0.00832403	0.01073044	0.775739857825029	0.00313699	0.02100487	0.149345842178504
Archosaurs	40025	XM_006267481_AM	XM_014525910_AS	XM_005233170_FP	XM_014276428_FC	679	0.00583251	0.02925671	0.199356318601784	0.00064851	0.00609347	0.106427044032382
Archosaurs	40026	XM_006270058_AM	XM_006018731_AS	XM_005241391_FP	XM_005440122_FC	614	0.00069836	0.01729539	0.0403783898483931	0.00069678	0.00494032	0.141039446837452
Archosaurs	40027	XM_014602203_AM	XM_006036761_AS	XM_013304712_FP	XM_005436803_FC	243	0.00535557	0.04317739	0.124036445926908	0.00000000	0.01217065	0
Archosaurs	40029	XM_006262281_AM	XM_006018873_AS	XM_005236071_FP	XM_005445483_FC	513	0.00254561	0.04010502	0.0634736000630345	0.00339055	0.00846072	0.400740126135837
Archosaurs	40030	XM_014603429_AM	XM_014524862_AS	XM_005233547_FP	XM_005438081_FC	940	0.00980078	0.03619616	0.270768501410094	0.00138558	0.00153335	0.903629308377083
Archosaurs	40031	XM_014602134_AM	XM_014517201_AS	XM_013294473_FP	XM_014282807_FC	927	0.00617899	0.03102219	0.199179683961706	0.00046257	0.00161856	0.285791073546856
Archosaurs	40032	XM_006260000_AM	XM_006024374_AS	XM_005231302_FP	XM_005442181_FC	286	0.00000000	0.03152828	0	0.00610380	0.02542616	0.24005984387733
Archosaurs	40033	XM_006265468_AM	XM_006033100_AS	XM_005240405_FP	XM_005439731_FC	328	0.00660724	0.02266890	0.291467164264697	0.00000000	0.00455237	0
Archosaurs	40035	XM_006257803_AM	XM_006021125_AS	XM_005231821_FP	XM_005437039_FC	230	0.00384616	0.02409846	0.15960189987244	0.00577852	0.01194055	0.483940856995699
Archosaurs	40036	XM_006264178_AM	XM_006015151_AS	XM_005236527_FP	XM_005433950_FC	548	0.00000000	0.02535096	0	0.00000000	0.00250418	0
Archosaurs	40037	XM_006272838_AM	XM_006015266_AS	XM_013299299_FP	XM_014276253_FC	473	0.00322012	0.03253802	0.0989648417451338	0.00185042	0.00596128	0.310406489881368
Archosaurs	40039	XM_006277277_AM	XM_014527848_AS	XM_005237260_FP	XM_005434153_FC	490	0.01258268	0.05668701	0.221967607746466	0.00000000	0.00872103	0
Archosaurs	40040	XM_006263466_AM	XM_006020057_AS	XM_005242438_FP	XM_005435587_FC	249	0.00356454	0.03891563	0.0915966155501016	0.00534921	0.02765290	0.193441194232793
Archosaurs	40042	XM_006271131_AM	XM_014520567_AS	XM_005239738_FP	XM_005434488_FC	166	0.00524020	0.03561500	0.147134634283308	0.01930437	0.04152554	0.464879445276329
Archosaurs	40043	XM_006259708_AM	XM_014525345_AS	XM_005236596_FP	XM_005440076_FC	1035	0.00255501	0.01611521	0.158546491172005	0.00042470	0.00535418	0.079321203246809
Archosaurs	40044	XM_006259636_AM	XM_006023775_AS	XM_013296408_FP	XM_005442350_FC	719	0.00731453	0.01791427	0.408307455453111	0.00000000	0.00196528	0
Archosaurs	40045	XM_006277511_AM	XM_006033848_AS	XM_005238456_FP	XM_005445511_FC	355	0.00367573	0.01638290	0.224363818371595	0.00000000	0.00400803	0
Archosaurs	40046	XM_014600185_AM	XM_014519996_AS	XM_005232565_FP	XM_005443841_FC	392	0.00784834	0.01081425	0.725740573779966	0.00393702	0.00528792	0.744530930876413
Archosaurs	40047	XM_006272646_AM	XM_006021226_AS	XM_005231948_FP	XM_005443074_FC	208	0.02406064	0.11290705	0.213101307668565	0.00208117	0.00703405	0.295870799894797
Archosaurs	40048	XM_006273064_AM	XM_006021667_AS	XM_005239947_FP	XM_005445003_FC	293	0.00739469	0.06269968	0.117938241471089	0.00000000	0.00507616	0
Archosaurs	40049	XM_014605003_AM	XM_006014847_AS	XM_013297558_FP	XM_014278131_FC	281	0.01431645	0.01945004	0.73606275359845	0.00000000	0.01375134	0
Archosaurs	40050	XM_014602099_AM	XM_006025201_AS	XM_005230772_FP	XM_005441151_FC	345	0.00908551	0.03247801	0.279743432556367	0.00244574	0.00464578	0.526443352892302
Archosaurs	40051	XM_006271359_AM	XM_014521305_AS	XM_005236624_FP	XM_005440233_FC	863	0.01055657	0.01709316	0.617590310978192	0.00126003	0.00582446	0.216334218107773
Archosaurs	40052	XM_006278502_AM	XM_006033958_AS	XM_005243444_FP	XM_005438335_FC	306	0.02330002	0.04195268	0.555388118232256	0.00144753	0.00442806	0.326899364507256
Archosaurs	40053	XM_006274038_AM	XM_006015754_AS	XM_013299950_FP	XM_014278505_FC	106	0.00825886	0.10038828	0.0822691652850313	0.06423324	0.16483947	0.389671478560323
Archosaurs	40054	XM_006274618_AM	XM_014525997_AS	XM_005244339_FP	XM_014282698_FC	497	0.03327472	0.10262963	0.324221377393644	0.04599998	0.05705293	0.806268494887116
Archosaurs	40055	XM_006266745_AM	XM_006028152_AS	XM_013304581_FP	XM_005443507_FC	373	0.00353913	0.02261478	0.156496326738531	0.01082412	0.01455128	0.743860333936258
Archosaurs	40056	XM_006258787_AM	XM_006029910_AS	XM_005239607_FP	XM_014286675_FC	144	0.00308960	0.01880976	0.164255152644159	0.00000000	0.01866348	0
Archosaurs	40059	XM_014597209_AM	XM_006023848_AS	XM_013304049_FP	XM_014277922_FC	813	0.00105741	0.03178541	0.0332671499282218	0.00000000	0.00741662	0
Archosaurs	40060	XM_006269371_AM	XM_014518761_AS	XM_013302345_FP	XM_005443238_FC	3574	0.00216624	0.01514778	0.14300709410884	0.00060135	0.00375314	0.160225837565345
Archosaurs	40061	XM_014610160_AM	XM_014524741_AS	XM_005238945_FP	XM_005435161_FC	302	0.01202732	0.08061444	0.149195603169854	0.00000000	0.01306274	0
Archosaurs	40064	XM_006276887_AM	XM_006025248_AS	XM_013300919_FP	XM_014286494_FC	655	0.00000000	0.02807345	0	0.00064984	0.00235387	0.276073020175286
Archosaurs	40065	XM_014608971_AM	XM_006024983_AS	XM_013296422_FP	XM_005442274_FC	690	0.00063091	0.02306261	0.0273564006849181	0.00000000	0.01039518	0
Archosaurs	40066	XM_014610649_AM	XM_014524825_AS	XM_005229084_FP	XM_005438222_FC	724	0.01091094	0.03203156	0.340630927747509	0.01058859	0.01291636	0.819781269645628
Archosaurs	40067	XM_014607050_AM	XM_006028843_AS	XM_005235004_FP	XM_005444365_FC	176	0.00000000	0.03598891	0	0.00000000	0.00894198	0
Archosaurs	40068	XM_014599045_AM	XM_014524645_AS	XM_005229514_FP	XM_005438584_FC	691	0.01119946	0.03150660	0.355463934540699	0.00375235	0.00641030	0.585362619534187
Archosaurs	40069	XM_014605853_AM	XM_014517904_AS	XM_005244024_FP	XM_005445713_FC	551	0.00317734	0.01810043	0.175539476133992	0.00079104	0.00517021	0.152999588024471
Archosaurs	40070	XM_014594859_AM	XM_014521659_AS	XM_005230843_FP	XM_005438956_FC	723	0.00454409	0.01474974	0.308079328855966	0.00000000	0.00581774	0
Archosaurs	40072	XM_014598189_AM	XM_014521946_AS	XM_005232405_FP	XM_005446148_FC	587	0.00624171	0.01846494	0.338030342909319	0.00524871	0.00952394	0.551106999834102
Archosaurs	40074	XM_006273407_AM	XM_006037048_AS	XM_005235369_FP	XM_005434315_FC	930	0.00282077	0.01224049	0.230445839994968	0.00093794	0.00611936	0.153274198609005
Archosaurs	40076	XM_014597985_AM	XM_006016580_AS	XM_013300242_FP	XM_014277596_FC	1044	0.05098657	0.09224085	0.552754771882523	0.00083235	0.00690136	0.120606663034532
Archosaurs	40077	XM_014598362_AM	XM_014523785_AS	XM_005240043_FP	XM_005437671_FC	291	0.01955733	0.05724494	0.341642946957408	0.02372647	0.04174564	0.56835803691116
Archosaurs	40078	XM_014608954_AM	XM_006020174_AS	XM_013296400_FP	XM_014276682_FC	500	0.01987300	0.04081572	0.486895735270626	0.00085470	0.00304260	0.280911062906725
Archosaurs	40079	XM_014598372_AM	XM_006032916_AS	XM_013297590_FP	XM_014287219_FC	955	0.00377555	0.02253926	0.167509935996124	0.00444002	0.01331704	0.333408925707214
Archosaurs	40082	XM_014602059_AM	XM_014526099_AS	XM_013302598_FP	XM_014277382_FC	611	0.00810819	0.04616842	0.175621994428226	0.02289458	0.04984152	0.459347547988103
Archosaurs	40085	XM_006265131_AM	XM_006031838_AS	XM_005235327_FP	XM_005435451_FC	419	0.00419435	0.02709098	0.154824594754416	0.00105597	0.01304381	0.0809556410281965
Archosaurs	40086	XM_014595800_AM	XM_014522892_AS	XM_013299376_FP	XM_014283610_FC	153	0.07150077	0.16015456	0.446448543207262	0.03472173	0.03896980	0.890990715887687
Archosaurs	40088	XM_006272911_AM	XM_006022349_AS	XM_013302764_FP	XM_014287256_FC	942	0.01837016	0.04196345	0.437765722313108	0.00138878	0.00757009	0.183456207257774
Archosaurs	40089	XM_014603424_AM	XM_014527327_AS	XM_005230449_FP	XM_005445938_FC	188	0.02644505	0.07468853	0.354071100341646	0.00000000	0.01412637	0
Archosaurs	40090	XM_006266082_AM	XM_006029643_AS	XM_013300931_FP	XM_014286666_FC	266	0.02160515	0.03268788	0.660952928118924	0.00577878	0.00263621	2.19207877976337
Archosaurs	40092	XM_006260497_AM	XM_006019409_AS	XM_005242075_FP	XM_005444073_FC	1644	0.00213073	0.02076107	0.102631030096233	0.00000000	0.00428267	0
Archosaurs	40093	XM_006276145_AM	XM_006020651_AS	XM_005242216_FP	XM_014283161_FC	291	0.00300413	0.04503228	0.0667105907140389	0.03712493	0.04951036	0.749841649303297
Archosaurs	40094	XM_006260857_AM	XM_006029759_AS	XM_005238172_FP	XM_005432880_FC	343	0.00126756	0.01689617	0.0750205519949196	0.00000000	0.00417828	0
Archosaurs	40096	XM_014600932_AM	XM_014520614_AS	XM_013295302_FP	XM_014279968_FC	750	0.02240492	0.03749514	0.597541974773264	0.00114657	0.00397615	0.288361857575796
Archosaurs	40097	XM_014600978_AM	XM_006031628_AS	XM_005239499_FP	XM_005435298_FC	682	0.00519764	0.04097981	0.126834165409747	0.00064509	0.01016620	0.0634543880702721
Archosaurs	40099	XM_006258485_AM	XM_006029241_AS	XM_013303866_FP	XM_014276796_FC	1004	0.00300957	0.01932474	0.15573663604271	0.00128549	0.01192424	0.107804774140742
Archosaurs	40100	XM_006258358_AM	XM_006029291_AS	XM_005242658_FP	XM_005446302_FC	342	0.00254994	0.00836829	0.304714583266115	0.00000000	0.00416957	0
Archosaurs	40101	XM_006259482_AM	XM_014525682_AS	XM_013298039_FP	XM_005435624_FC	535	0.00764025	0.04273236	0.178793073914008	0.05006682	0.05918943	0.845874339387962
Archosaurs	40102	XM_014609388_AM	XM_006030866_AS	XM_005234713_FP	XM_005440828_FC	826	0.00104334	0.02914314	0.0358005348771615	0.00000000	0.00357250	0
Archosaurs	40104	XM_006268057_AM	XM_006024195_AS	XM_005237360_FP	XM_005441321_FC	200	0.00000000	0.02912987	0	0.00000000	0.01444088	0
Archosaurs	40105	XM_014598287_AM	XM_014520565_AS	XM_005229943_FP	XM_005444456_FC	1337	0.01024951	0.02849195	0.359733538771478	0.00755078	0.00936806	0.806013198036733
Archosaurs	40106	XM_006269327_AM	XM_006025751_AS	XM_005240850_FP	XM_005434405_FC	611	0.00506545	0.03203537	0.158120539890752	0.00072701	0.01325025	0.0548676440067169
Archosaurs	40107	XM_006266179_AM	XM_006027491_AS	XM_005233819_FP	XM_005446465_FC	464	0.00568858	0.01822413	0.3121454906215	0.00000000	0.00290557	0
Archosaurs	40109	XM_006273605_AM	XM_006037844_AS	XM_005232025_FP	XM_005433008_FC	336	0.00535358	0.06892084	0.0776772308636981	0.00000000	0.01567660	0
Archosaurs	40110	XM_006267384_AM	XM_014521347_AS	XM_005238379_FP	XM_005445923_FC	838	0.00475061	0.03332956	0.14253443489803	0.01867114	0.02311068	0.80790093584438
Archosaurs	40111	XM_014608516_AM	XM_006031408_AS	XM_013302406_FP	XM_014279603_FC	169	0.06559362	0.21096580	0.310920632633346	0.00896680	0.00438598	2.04442336718362
Archosaurs	40112	XM_014609076_AM	XM_014518578_AS	XM_005240948_FP	XM_005442295_FC	611	0.01560340	0.03509412	0.444615793187007	0.00000000	0.00981208	0
Archosaurs	40114	XM_014610952_AM	XM_006014722_AS	XM_005229273_FP	XM_005440269_FC	711	0.00451265	0.02287759	0.197251983272714	0.00000000	0.01044949	0
Archosaurs	40115	XM_006261995_AM	XM_014522326_AS	XM_013302017_FP	XM_005443196_FC	1820	0.00492338	0.03382159	0.145569146808296	0.00000000	0.00328093	0
Archosaurs	40116	XM_014603709_AM	XM_014526489_AS	XM_005231242_FP	XM_005442020_FC	1608	0.00133532	0.02937140	0.0454632737969589	0.00000000	0.00186916	0
Archosaurs	40117	XM_014605060_AM	XM_006021870_AS	XM_005235298_FP	XM_005436945_FC	492	0.00356931	0.03185807	0.112037860422807	0.00000000	0.00869155	0
Archosaurs	40120	XM_014598999_AM	XM_014522067_AS	XM_013295132_FP	XM_014281999_FC	626	0.00267828	0.04035038	0.0663755830800107	0.02121758	0.06211231	0.341600239952435
Archosaurs	40121	XM_014606555_AM	XM_006034161_AS	XM_005238872_FP	XM_005434842_FC	480	0.00277137	0.01995367	0.138890239239198	0.01006647	0.01716296	0.586522954082512
Archosaurs	40122	XM_014593433_AM	XM_006037619_AS	XM_005240048_FP	XM_005437642_FC	352	0.00376334	0.01573828	0.239120157984227	0.00000000	0.00776706	0
Archosaurs	40125	XM_006276545_AM	XM_006022207_AS	XM_005239076_FP	XM_014276497_FC	445	0.00096805	0.01677922	0.0576933850322005	0.00680056	0.01340818	0.50719486164416
Archosaurs	40126	XM_006278334_AM	XM_006022355_AS	XM_005236865_FP	XM_005433462_FC	691	0.00624029	0.02187541	0.285265053317858	0.00124714	0.00643781	0.193721156728763
Archosaurs	40127	XM_006271507_AM	XM_006020728_AS	XM_005240373_FP	XM_005437063_FC	1010	0.00578930	0.02935054	0.197246796822137	0.02214992	0.04532123	0.488731660636748
Archosaurs	40128	XM_014607612_AM	XM_014525948_AS	XM_013303779_FP	XM_014277809_FC	2871	0.00814290	0.01946085	0.418424683402832	0.00044213	0.00274374	0.16114136179084
Archosaurs	40129	XM_006260288_AM	XM_006019627_AS	XM_005229975_FP	XM_005432551_FC	167	0.00000000	0.03550959	0	0.00000000	0.00899561	0
Archosaurs	40130	XM_006272893_AM	XM_006031142_AS	XM_013299710_FP	XM_005446009_FC	138	0.00958479	0.01016965	0.94248966286942	0.00000000	0.01077218	0
Archosaurs	40131	XM_006275341_AM	XM_006034620_AS	XM_005244378_FP	XM_005440781_FC	589	0.00073837	0.02216910	0.0333062686351724	0.00000000	0.00735601	0
Archosaurs	40133	XM_006266967_AM	XM_006019873_AS	XM_005233251_FP	XM_005445251_FC	1350	0.00160154	0.03316679	0.0482874586295508	0.00000000	0.00659224	0
Archosaurs	40134	XM_006269326_AM	XM_006025752_AS	XM_005240797_FP	XM_005434384_FC	228	0.00376885	0.04055042	0.0929423172435699	0.00000000	0.02558884	0
Archosaurs	40135	XM_006260640_AM	XM_014526784_AS	XM_005234755_FP	XM_005446074_FC	172	0.00494032	0.03733275	0.132332067688558	0.00000000	0.01746804	0
Archosaurs	40136	XM_014595153_AM	XM_006023636_AS	XM_005242672_FP	XM_005444044_FC	1242	0.00345126	0.01598749	0.215872535338568	0.00034451	0.00487807	0.0706242427845439
Archosaurs	40137	XM_006275365_AM	XM_006028178_AS	XM_005236699_FP	XM_005441175_FC	329	0.00000000	0.00825886	0	0.00000000	0.00820802	0
Archosaurs	40139	XM_006273622_AM	XM_006031306_AS	XM_005230319_FP	XM_005447099_FC	293	0.00605529	0.02354058	0.257227731857074	0.00000000	0.00450452	0
Archosaurs	40140	XM_014597510_AM	XM_006021095_AS	XM_005231740_FP	XM_014280010_FC	427	0.00412869	0.04665580	0.0884925346902207	0.00000000	0.00324676	0
Archosaurs	40141	XM_014601779_AM	XM_014518080_AS	XM_005243643_FP	XM_005447279_FC	500	0.00788904	0.02008728	0.392738090971003	0.00175580	0.00558272	0.314506190530781
Archosaurs	40142	XM_006268253_AM	XM_006032670_AS	XM_005234369_FP	XM_005438548_FC	243	0.00692846	0.00674162	1.02771440692297	0.00000000	0.00665931	0
Archosaurs	40143	XM_006260183_AM	XM_006033272_AS	XM_005229157_FP	XM_014280307_FC	219	0.00000000	0.02891925	0	0.00195376	0.00695254	0.281013845299703
Archosaurs	40144	XM_006274677_AM	XM_006026622_AS	XM_013304068_FP	XM_014283428_FC	354	0.00362794	0.02619400	0.138502710544399	0.00000000	0.01321620	0
Archosaurs	40145	XM_006259745_AM	XM_014525789_AS	XM_005232584_FP	XM_005437477_FC	108	0.00000000	0.02597662	0	0.12801716	0.21831171	0.586396213011203
Archosaurs	40146	XM_006268876_AM	XM_014520805_AS	XM_013298856_FP	XM_014282919_FC	458	0.01849092	0.07534561	0.245414696357226	0.00746919	0.02150465	0.347329066039205
Archosaurs	40147	XM_014604112_AM	XM_006026756_AS	XM_013297801_FP	XM_014287504_FC	105	0.00423431	0.03939636	0.107479726553418	0.20716921	0.30302919	0.683660904086501
Archosaurs	40148	XM_006274033_AM	XM_006037926_AS	XM_005241515_FP	XM_005436637_FC	1099	0.00396669	0.03186320	0.124491262647819	0.00158202	0.00392714	0.402842781260663
Archosaurs	40149	XM_006275069_AM	XM_006021855_AS	XM_005237275_FP	XM_005445568_FC	302	0.03620576	0.07853122	0.461036515159194	0.02145672	0.06190827	0.346588912919066
Archosaurs	40150	XM_006257821_AM	XM_006022310_AS	XM_013298630_FP	XM_014276183_FC	780	0.00501697	0.01119250	0.448243913334822	0.00055791	0.00734962	0.0759100470500516
